Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Date_T,State_T,TotalSamples,Negative,Positive
9308,12/10/2020,8:00 AM,Kerala,-,-,586998,2507,649571,6/3/2021,Maharashtra,35774626,0,
9309,12/10/2020,8:00 AM,Ladakh,-,-,8104,122,9045,6/4/2021,Maharashtra,36031395,0,
9310,12/10/2020,8:00 AM,Madhya Pradesh,-,-,201987,3366,218574,6/5/2021,Maharashtra,36271483,0,
9311,12/10/2020,8:00 AM,Maharashtra,-,-,1742131,47902,1864348,6/6/2021,Maharashtra,36508967,0,
9312,12/10/2020,8:00 AM,Manipur,-,-,23301,318,26534,6/7/2021,Maharashtra,36696139,0,
9313,12/10/2020,8:00 AM,Meghalaya,-,-,11855,122,12511,6/8/2021,Maharashtra,36907181,0,
9314,12/10/2020,8:00 AM,Mizoram,-,-,3784,6,3994,6/9/2021,Maharashtra,37128093,0,
9315,12/10/2020,8:00 AM,Nagaland,-,-,10849,67,11508,6/10/2021,Maharashtra,37356704,0,
9316,12/10/2020,8:00 AM,Odisha,-,-,317412,1789,322299,6/11/2021,Maharashtra,37611005,0,
9317,12/10/2020,8:00 AM,Puducherry,-,-,36354,615,37339,6/12/2021,Maharashtra,37834054,0,
9318,12/10/2020,8:00 AM,Punjab,-,-,145623,4980,157928,6/13/2021,Maharashtra,38046590,0,
9319,12/10/2020,8:00 AM,Rajasthan,-,-,263350,2485,285627,6/14/2021,Maharashtra,38215492,0,
9320,12/10/2020,8:00 AM,Sikkim,-,-,4754,117,5239,6/15/2021,Maharashtra,38418130,0,
9321,12/10/2020,8:00 AM,Tamil Nadu,-,-,771693,11836,794020,6/16/2021,Maharashtra,38641639,0,
9322,12/10/2020,8:00 AM,Telengana,-,-,266925,1482,275904,6/17/2021,Maharashtra,38857644,0,
9323,12/10/2020,8:00 AM,Tripura,-,-,32204,373,32976,6/18/2021,Maharashtra,39078541,0,
9324,12/10/2020,8:00 AM,Uttarakhand,-,-,72880,1320,79656,6/19/2021,Maharashtra,39312920,0,
9325,12/10/2020,8:00 AM,Uttar Pradesh,-,-,530854,7987,559499,6/20/2021,Maharashtra,39514858,0,
9326,12/10/2020,8:00 AM,West Bengal,-,-,478434,8867,510951,6/21/2021,Maharashtra,39669693,0,
9327,12/11/2020,8:00 AM,Andhra Pradesh,-,-,861711,7047,873995,6/22/2021,Maharashtra,39886554,0,
9328,12/11/2020,8:00 AM,Andaman and Nicobar Islands,-,-,4652,61,4791,6/23/2021,Maharashtra,40128355,0,
9329,12/11/2020,8:00 AM,Arunachal Pradesh,-,-,15739,55,16479,6/24/2021,Maharashtra,40360931,0,
9330,12/11/2020,8:00 AM,Assam,-,-,209790,999,214305,6/25/2021,Maharashtra,40596965,0,
9331,12/11/2020,8:00 AM,Bihar,-,-,233766,1307,240572,6/26/2021,Maharashtra,40831332,0,
9332,12/11/2020,8:00 AM,Chandigarh,-,-,17231,298,18410,6/27/2021,Maharashtra,41042198,0,
9333,12/11/2020,8:00 AM,Chhattisgarh,-,-,230238,3054,252638,6/28/2021,Maharashtra,41208361,0,
9334,12/11/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3332,2,3354,6/29/2021,Maharashtra,41398501,0,
9335,12/11/2020,8:00 AM,Delhi,-,-,572523,9874,601150,6/30/2021,Maharashtra,41637950,0,
9336,12/11/2020,8:00 AM,Goa,-,-,47215,703,49131,7/1/2021,Maharashtra,41875217,0,
9337,12/11/2020,8:00 AM,Gujarat,-,-,206126,4135,224081,7/2/2021,Maharashtra,42096506,0,
9338,12/11/2020,8:00 AM,Haryana,-,-,235197,2676,249329,7/3/2021,Maharashtra,42320880,0,
9339,12/11/2020,8:00 AM,Himachal Pradesh,-,-,39065,773,47703,7/4/2021,Maharashtra,42542943,0,
9340,12/11/2020,8:00 AM,Jammu and Kashmir,-,-,108150,1775,114773,7/5/2021,Maharashtra,42712460,0,
9341,12/11/2020,8:00 AM,Jharkhand,-,-,108320,993,111003,7/6/2021,Maharashtra,42908288,0,
9342,12/11/2020,8:00 AM,Karnataka,-,-,866664,11912,897801,7/7/2021,Maharashtra,43124800,0,
9343,12/11/2020,8:00 AM,Kerala,-,-,591845,2533,654041,7/8/2021,Maharashtra,43350257,0,
9344,12/11/2020,8:00 AM,Lakshadweep,-,-,0,0,0,7/9/2021,Maharashtra,43565119,0,
9345,12/11/2020,8:00 AM,Ladakh,-,-,8175,122,9071,7/10/2021,Maharashtra,43800139,0,
9346,12/11/2020,8:00 AM,Madhya Pradesh,-,-,203294,3373,219893,7/11/2021,Maharashtra,44010550,0,
9347,12/11/2020,8:00 AM,Maharashtra,-,-,1747199,47972,1868172,7/12/2021,Maharashtra,44186449,0,
9348,12/11/2020,8:00 AM,Manipur,-,-,23397,318,26685,7/13/2021,Maharashtra,44383113,0,
9349,12/11/2020,8:00 AM,Meghalaya,-,-,11883,123,12586,7/14/2021,Maharashtra,44609276,0,
9350,12/11/2020,8:00 AM,Mizoram,-,-,3800,6,4008,7/15/2021,Maharashtra,44824211,0,
9351,12/11/2020,8:00 AM,Nagaland,-,-,10868,68,11602,7/16/2021,Maharashtra,45039617,0,
9352,12/11/2020,8:00 AM,Odisha,-,-,317870,1794,322642,7/17/2021,Maharashtra,45260468,0,
9353,12/11/2020,8:00 AM,Puducherry,-,-,36372,617,37363,7/18/2021,Maharashtra,45481252,0,
9354,12/11/2020,8:00 AM,Punjab,-,-,146126,5007,158556,7/19/2021,Maharashtra,45648898,0,
9355,12/11/2020,8:00 AM,Rajasthan,-,-,265689,2500,287219,7/20/2021,Maharashtra,45846165,0,
9356,12/11/2020,8:00 AM,Sikkim,-,-,4779,118,5264,7/21/2021,Maharashtra,46068435,0,
9357,12/11/2020,8:00 AM,Tamil Nadu,-,-,772995,11853,795240,7/22/2021,Maharashtra,46264059,0,
9358,12/11/2020,8:00 AM,Telengana,-,-,267427,1485,276516,7/23/2021,Maharashtra,46446360,0,
9359,12/11/2020,8:00 AM,Tripura,-,-,32250,374,32997,7/24/2021,Maharashtra,46644448,0,
9360,12/11/2020,8:00 AM,Uttarakhand,-,-,73412,1332,80486,7/25/2021,Maharashtra,46846984,0,
9361,12/11/2020,8:00 AM,Uttar Pradesh,-,-,532349,8011,561161,7/26/2021,Maharashtra,46995122,0,
9362,12/11/2020,8:00 AM,West Bengal,-,-,481385,8916,513752,7/27/2021,Maharashtra,47176715,0,
9363,12/12/2020,8:00 AM,Andhra Pradesh,-,-,862230,7049,874515,7/28/2021,Maharashtra,47369757,0,
9364,12/12/2020,8:00 AM,Andaman and Nicobar Islands,-,-,4659,61,4798,7/29/2021,Maharashtra,47559938,0,
9365,12/12/2020,8:00 AM,Arunachal Pradesh,-,-,16163,55,16497,7/30/2021,Maharashtra,47760862,0,
9366,12/12/2020,8:00 AM,Assam,-,-,209939,1000,214432,7/31/2021,Maharashtra,47967609,0,
9367,12/12/2020,8:00 AM,Bihar,-,-,234383,1312,241222,8/1/2021,Maharashtra,48185350,0,
9368,12/12/2020,8:00 AM,Chandigarh,-,-,17365,299,18502,8/2/2021,Maharashtra,48352467,0,
9369,12/12/2020,8:00 AM,Chhattisgarh,-,-,232715,3068,254129,8/3/2021,Maharashtra,48532523,0,
9370,12/12/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3335,2,3355,8/4/2021,Maharashtra,48744201,0,
9371,12/12/2020,8:00 AM,Delhi,-,-,574925,9934,603535,8/5/2021,Maharashtra,48962106,0,
9372,12/12/2020,8:00 AM,Goa,-,-,47345,703,49235,8/6/2021,Maharashtra,49172531,0,
9373,12/12/2020,8:00 AM,Gujarat,-,-,207529,4148,225304,8/7/2021,Maharashtra,49372212,0,
9374,12/12/2020,8:00 AM,Haryana,-,-,237009,2699,250394,8/8/2021,Maharashtra,49568519,0,
9375,12/12/2020,8:00 AM,Himachal Pradesh,-,-,39836,793,48354,8/9/2021,Maharashtra,49725694,0,
9376,12/12/2020,8:00 AM,Jammu and Kashmir,-,-,108572,1786,115207,8/10/2021,Maharashtra,49905065,0,
9377,12/12/2020,8:00 AM,Jharkhand,-,-,108488,995,111177,4/14/2020,Manipur,276,0,2
9378,12/12/2020,8:00 AM,Karnataka,-,-,868471,11928,899011,4/17/2020,Manipur,311,0,2
9379,12/12/2020,8:00 AM,Kerala,-,-,596593,2562,658683,4/24/2020,Manipur,402,0,2
9380,12/12/2020,8:00 AM,Lakshadweep,-,-,0,0,0,4/25/2020,Manipur,416,0,2
9381,12/12/2020,8:00 AM,Ladakh,-,-,8192,123,9112,4/30/2020,Manipur,459,0,2
9382,12/12/2020,8:00 AM,Madhya Pradesh,-,-,204641,3382,221115,5/1/2020,Manipur,461,0,2
9383,12/12/2020,8:00 AM,Maharashtra,-,-,1749973,48059,1872440,5/2/2020,Manipur,468,0,2
9384,12/12/2020,8:00 AM,Manipur,-,-,23541,320,26859,5/4/2020,Manipur,571,0,2
9385,12/12/2020,8:00 AM,Meghalaya,-,-,11927,124,12645,5/7/2020,Manipur,684,0,2
9386,12/12/2020,8:00 AM,Mizoram,-,-,3820,7,4024,5/8/2020,Manipur,756,0,2
9387,12/12/2020,8:00 AM,Nagaland,-,-,10934,68,11634,5/9/2020,Manipur,865,0,2
9388,12/12/2020,8:00 AM,Odisha,-,-,318278,1798,323029,5/10/2020,Manipur,1096,0,2
9389,12/12/2020,8:00 AM,Puducherry,-,-,36420,619,37406,5/11/2020,Manipur,1337,0,2
9390,12/12/2020,8:00 AM,Punjab,-,-,146777,5036,159099,5/13/2020,Manipur,1706,0,2
